#   Z    A  M_ej/M_sun
   55  154   1.098e-17
   56  128   1.519e-11
   56  129   4.940e-13
   56  130   4.924e-12
   56  131   2.122e-13
   56  132   7.689e-15
   56  133   2.495e-16
   56  134   3.431e-16
   56  137   3.768e-14
   56  138   2.260e-09
   56  139   4.576e-07
   56  140   3.141e-06
   56  141   3.708e-06
   56  142   1.964e-06
   56  143   2.068e-08
   56  144   1.625e-08
   56  145   3.191e-12
   56  146   3.779e-13
   56  147   9.588e-14
   56  148   4.371e-14
   56  149   1.056e-14
   56  150   5.456e-15
   56  151   1.822e-15
   56  152   1.109e-15
   56  153   4.080e-16
   56  154   1.873e-16
   56  155   6.054e-17
   56  156   1.535e-17
   56  157   5.070e-18
   57  129   4.707e-12
   57  130   1.065e-14
   57  131   1.073e-11
   57  132   1.214e-14
   57  133   4.863e-14
   57  134   3.636e-15
   57  135   2.924e-16
   57  137   4.346e-17
   57  139   2.376e-09
   57  140   9.528e-11
   57  141   1.601e-07
   57  142   2.096e-07
   57  143   1.482e-06
   57  144   1.130e-06
   57  145   1.136e-07
   57  146   2.925e-10
   57  147   2.777e-12
   57  148   1.840e-13
   57  149   1.121e-13
   57  150   5.685e-14
   57  151   2.317e-14
   57  152   6.015e-15
   57  153   3.231e-15
   57  154   1.328e-15
   57  155   5.952e-16
   57  156   3.132e-16
   57  157   1.002e-16
   57  158   3.149e-17
   57  159   1.039e-17
   58  134   1.566e-11
   58  135   3.951e-13
   58  136   1.178e-12
   58  137   3.974e-14
   58  138   1.044e-14
   58  139   3.575e-16
   58  140   1.828e-14
   58  141   3.109e-10
   58  142   1.306e-09
   58  143   9.375e-08
   58  144   3.014e-06
   58  145   9.306e-07
   58  146   2.451e-06
   58  147   6.838e-07
   58  148   6.434e-07
   58  149   3.457e-11
   58  150   3.176e-12
   58  151   1.864e-13
   58  152   1.066e-13
   58  153   3.671e-14
   58  154   1.639e-14
   58  155   4.872e-15
   58  156   1.753e-15
   58  157   1.087e-15
   58  158   3.768e-16
   58  159   1.306e-16
   58  160   5.536e-17
   58  161   1.415e-17
   59  135   7.473e-12
   59  136   2.792e-14
   59  137   2.632e-12
   59  138   1.168e-15
   59  139   8.202e-14
   59  140   2.008e-14
   59  141   9.068e-15
   59  143   2.292e-11
   59  144   4.328e-12
   59  145   2.518e-07
   59  146   1.812e-07
   59  147   1.297e-06
   59  148   1.061e-06
   59  149   1.114e-06
   59  150   6.151e-10
   59  151   8.282e-08
   59  152   1.213e-12
   59  153   5.158e-12
   59  154   1.587e-13
   59  155   5.046e-14
   59  156   1.423e-14
   59  157   3.520e-15
   59  158   1.837e-15
   59  159   7.167e-16
   59  160   3.669e-16
   59  161   1.611e-16
   59  162   4.603e-17
   59  163   1.945e-17
   59  164   5.037e-18
   60  140   1.001e-10
   60  141   2.162e-13
   60  142   6.100e-13
   60  143   4.218e-16
   60  144   9.676e-14
   60  145   3.176e-10
   60  146   3.942e-09
   60  147   6.270e-08
   60  148   3.459e-07
   60  149   6.231e-07
   60  150   3.055e-06
   60  151   2.047e-06
   60  152   2.518e-06
   60  153   3.606e-07
   60  154   2.810e-07
   60  155   4.926e-09
